what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346202247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346274590
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304346279323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304346289337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346294229
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346426490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346429271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346436020
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346438939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346483234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346486588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346488134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346489910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346492151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346493856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346506167
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304346509145
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304346569845
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304346572259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304346577131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346654204
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346658452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304346672489
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1304346730949
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1304346736917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346740823
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346779194
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304346792128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346793999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304346827445
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1304346849013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346849029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346861690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1304346906171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346906185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304346925164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347018125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347024345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347059860
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304347059899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347061942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347086662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347092998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347093638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347094588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347113042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304347192581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347598462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304347942739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304348004661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304348011099
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304348011739
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304348011866
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304348012012
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304348012155
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348012763
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348012907
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013051
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013195
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013323
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013467
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013611
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013739
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304348013899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304348041565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348045941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348169128
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304348185725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348186652
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348306117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348331196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348343950
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304348348052
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304348350128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348352109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348370094
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.opendecl",1304348384372
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304348410641
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304348414877
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304348417564
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348417898
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348655716
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1304348703546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304348704564
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1304348705642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304348706395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348707733
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348757894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304348773442
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349020569
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1304349043659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304349047992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349061169
activated,view,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.views.SearchView",1304349063765
executed,command,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search.ui.openSearchDialog",1304349063870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349063887
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304349071974
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349077192
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349093867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349096981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349121000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349122426
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349126089
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304349135684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304349137893
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349139931
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349140202
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349140330
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304349141163
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304349141307
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304349141450
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304349141595
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1304349141738
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304349143914
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304349147097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349149429
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349201145
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304349210764
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349219214
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349220682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349221377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349223517
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349225437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349230210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349233475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349329382
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1304349348496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349353419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349357108
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349370617
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349380489
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1304349382058
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304349382859
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304349387114
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304349388140
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349390933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349428169
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1304349430364
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304349431067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349432779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349435657
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1304349437083
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304349438477
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1304349439622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1304349449413
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1304349450042
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1304349450515
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349452986
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349453098
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349453243
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349453370
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349453530
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349453658
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1304349453834
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1304349461168
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349462057
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349592261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349615988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1304349619262
